index_type,num_partition,max_degree,alpha,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
vamana,1,32,1,64,50.709,144000000,10000,230,1.05182,33591382,0.97968
vamana,1,32,1,64,50.709,144000000,10000,240,1.1197,35010972,0.9809
vamana,1,32,1,64,50.709,144000000,10000,250,1.20737,36420336,0.98174
vamana,1,32,1,64,50.709,144000000,10000,260,1.28771,37826737,0.98241
vamana,1,32,1,64,50.709,144000000,10000,270,1.36459,39233233,0.98323
vamana,1,32,1,64,50.709,144000000,10000,280,1.46992,40640953,0.98399
vamana,1,32,1,64,50.709,144000000,10000,290,1.542,42043838,0.98456
vamana,1,32,1,64,50.709,144000000,10000,300,1.64059,43447075,0.98536
vamana,1,32,1,128,101.28,144000000,10000,10,0.0412603,2065771,0.19278
vamana,1,32,1,128,101.28,144000000,10000,20,0.0775836,3830222,0.66471
vamana,1,32,1,128,101.28,144000000,10000,30,0.111507,5561170,0.8042
vamana,1,32,1,128,101.28,144000000,10000,40,0.142776,7265720,0.86423
vamana,1,32,1,128,101.28,144000000,10000,50,0.175751,8962400,0.89829
vamana,1,32,1,128,101.28,144000000,10000,60,0.20828,10661072,0.91971
vamana,1,32,1,128,101.28,144000000,10000,70,0.240549,12348635,0.93414
vamana,1,32,1,128,101.28,144000000,10000,80,0.278076,14027663,0.94534
vamana,1,32,1,128,101.28,144000000,10000,90,0.311743,15703671,0.95416
vamana,1,32,1,128,101.28,144000000,10000,100,0.348959,17374904,0.96052
vamana,1,32,1,128,101.28,144000000,10000,110,0.395594,19049013,0.96505
vamana,1,32,1,128,101.28,144000000,10000,120,0.438499,20714110,0.96903
vamana,1,32,1,128,101.28,144000000,10000,130,0.481941,22374683,0.97231
vamana,1,32,1,128,101.28,144000000,10000,140,0.535444,24037451,0.97473
vamana,1,32,1,128,101.28,144000000,10000,150,0.587646,25690221,0.97697
vamana,1,32,1,128,101.28,144000000,10000,160,0.644058,27340218,0.97923
vamana,1,32,1,128,101.28,144000000,10000,170,0.70034,28986650,0.98034
vamana,1,32,1,128,101.28,144000000,10000,180,0.763183,30654071,0.9816
vamana,1,32,1,128,101.28,144000000,10000,190,0.820068,32300899,0.98285
vamana,1,32,1,128,101.28,144000000,10000,200,0.883734,33941541,0.98407
vamana,1,32,1,128,101.28,144000000,10000,210,0.955905,35590074,0.98511
vamana,1,32,1,128,101.28,144000000,10000,220,1.02519,37229991,0.98585
vamana,1,32,1,128,101.28,144000000,10000,230,1.10062,38870870,0.98677
vamana,1,32,1,128,101.28,144000000,10000,240,1.18446,40511446,0.98728
vamana,1,32,1,128,101.28,144000000,10000,250,1.26257,42154534,0.98809
vamana,1,32,1,128,101.28,144000000,10000,260,1.34718,43788933,0.98868
vamana,1,32,1,128,101.28,144000000,10000,270,1.4306,45426107,0.98909
vamana,1,32,1,128,101.28,144000000,10000,280,1.52222,47060703,0.98964
vamana,1,32,1,128,101.28,144000000,10000,290,1.6264,48692338,0.99013
vamana,1,32,1,128,101.28,144000000,10000,300,1.70044,50333854,0.99038
vamana,1,32,1,256,264.332,144000000,10000,10,0.0437032,2185534,0.19927
vamana,1,32,1,256,264.332,144000000,10000,20,0.0822459,4128805,0.68857
vamana,1,32,1,256,264.332,144000000,10000,30,0.118479,6037713,0.82601
vamana,1,32,1,256,264.332,144000000,10000,40,0.149795,7926649,0.88259
vamana,1,32,1,256,264.332,144000000,10000,50,0.18563,9801917,0.91326
vamana,1,32,1,256,264.332,144000000,10000,60,0.220024,11676677,0.93295
vamana,1,32,1,256,264.332,144000000,10000,70,0.25208,13532443,0.94555
vamana,1,32,1,256,264.332,144000000,10000,80,0.286737,15395217,0.95488
vamana,1,32,1,256,264.332,144000000,10000,90,0.326196,17246417,0.96204
