index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
hcnng,1,5,1250,5,136.865,43520072,10000,250,0.945546,24900510,0.90958
hcnng,1,5,1250,5,136.865,43520072,10000,260,1.02793,25844698,0.91224
hcnng,1,5,1250,5,136.865,43520072,10000,270,1.08262,26795744,0.91574
hcnng,1,5,1250,5,136.865,43520072,10000,280,1.15217,27744529,0.91757
hcnng,1,5,1250,5,136.865,43520072,10000,290,1.22531,28709979,0.92083
hcnng,1,5,1250,5,136.865,43520072,10000,300,1.31282,29650213,0.92268
hcnng,1,5,1250,7,134.824,43538008,10000,10,0.0550818,1027726,0.02724
hcnng,1,5,1250,7,134.824,43538008,10000,20,0.0436645,2182164,0.25457
hcnng,1,5,1250,7,134.824,43538008,10000,30,0.0618353,3315159,0.46646
hcnng,1,5,1250,7,134.824,43538008,10000,40,0.0818476,4424336,0.58345
hcnng,1,5,1250,7,134.824,43538008,10000,50,0.101582,5514792,0.65312
hcnng,1,5,1250,7,134.824,43538008,10000,60,0.121757,6591131,0.7021
hcnng,1,5,1250,7,134.824,43538008,10000,70,0.146916,7663232,0.73639
hcnng,1,5,1250,7,134.824,43538008,10000,80,0.170746,8715619,0.76139
hcnng,1,5,1250,7,134.824,43538008,10000,90,0.197459,9767505,0.78212
hcnng,1,5,1250,7,134.824,43538008,10000,100,0.225729,10823521,0.80047
hcnng,1,5,1250,7,134.824,43538008,10000,110,0.255747,11856600,0.81534
hcnng,1,5,1250,7,134.824,43538008,10000,120,0.289431,12905603,0.8289
hcnng,1,5,1250,7,134.824,43538008,10000,130,0.324739,13942877,0.83999
hcnng,1,5,1250,7,134.824,43538008,10000,140,0.361016,14968497,0.84867
hcnng,1,5,1250,7,134.824,43538008,10000,150,0.407248,15983269,0.8559
hcnng,1,5,1250,7,134.824,43538008,10000,160,0.445192,17027216,0.86414
hcnng,1,5,1250,7,134.824,43538008,10000,170,0.494032,18045927,0.87077
hcnng,1,5,1250,7,134.824,43538008,10000,180,0.543382,19064511,0.87728
hcnng,1,5,1250,7,134.824,43538008,10000,190,0.593288,20087607,0.88198
hcnng,1,5,1250,7,134.824,43538008,10000,200,0.644604,21101910,0.88842
hcnng,1,5,1250,7,134.824,43538008,10000,210,0.701463,22099394,0.89152
hcnng,1,5,1250,7,134.824,43538008,10000,220,0.757381,23110810,0.89564
hcnng,1,5,1250,7,134.824,43538008,10000,230,0.817639,24110317,0.89879
hcnng,1,5,1250,7,134.824,43538008,10000,240,0.88399,25130976,0.90258
hcnng,1,5,1250,7,134.824,43538008,10000,250,0.950493,26146380,0.90643
hcnng,1,5,1250,7,134.824,43538008,10000,260,1.12514,27139569,0.90842
hcnng,1,5,1250,7,134.824,43538008,10000,270,1.11302,28152929,0.91232
hcnng,1,5,1250,7,134.824,43538008,10000,280,1.15716,29135132,0.9141
hcnng,1,5,1250,7,134.824,43538008,10000,290,1.2321,30127229,0.91658
hcnng,1,5,1250,7,134.824,43538008,10000,300,1.30983,31130816,0.91883
hcnng,1,10,750,3,70.4414,75087912,10000,10,0.0523973,1759872,0.08288
hcnng,1,10,750,3,70.4414,75087912,10000,20,0.0609426,3559457,0.49087
hcnng,1,10,750,3,70.4414,75087912,10000,30,0.0824449,5314188,0.68064
hcnng,1,10,750,3,70.4414,75087912,10000,40,0.104399,7049504,0.76104
hcnng,1,10,750,3,70.4414,75087912,10000,50,0.127415,8758070,0.80897
hcnng,1,10,750,3,70.4414,75087912,10000,60,0.155275,10455302,0.83941
hcnng,1,10,750,3,70.4414,75087912,10000,70,0.189431,12150268,0.86062
hcnng,1,10,750,3,70.4414,75087912,10000,80,0.208252,13824544,0.87661
hcnng,1,10,750,3,70.4414,75087912,10000,90,0.242185,15493351,0.88828
hcnng,1,10,750,3,70.4414,75087912,10000,100,0.266904,17157166,0.90017
hcnng,1,10,750,3,70.4414,75087912,10000,110,0.308721,18814116,0.90842
hcnng,1,10,750,3,70.4414,75087912,10000,120,0.339897,20467044,0.91553
hcnng,1,10,750,3,70.4414,75087912,10000,130,0.374221,22114196,0.92194
hcnng,1,10,750,3,70.4414,75087912,10000,140,0.416679,23753673,0.92709
hcnng,1,10,750,3,70.4414,75087912,10000,150,0.462539,25392996,0.93148
hcnng,1,10,750,3,70.4414,75087912,10000,160,0.509219,27024841,0.9358
hcnng,1,10,750,3,70.4414,75087912,10000,170,0.569655,28662499,0.93924
hcnng,1,10,750,3,70.4414,75087912,10000,180,0.639554,30295831,0.94322
hcnng,1,10,750,3,70.4414,75087912,10000,190,0.667698,31899849,0.94525
hcnng,1,10,750,3,70.4414,75087912,10000,200,0.718106,33517605,0.9485
hcnng,1,10,750,3,70.4414,75087912,10000,210,0.779086,35138605,0.95036
hcnng,1,10,750,3,70.4414,75087912,10000,220,0.841697,36753266,0.95294
hcnng,1,10,750,3,70.4414,75087912,10000,230,0.894301,38358973,0.95461
hcnng,1,10,750,3,70.4414,75087912,10000,240,0.979923,39971216,0.95598
hcnng,1,10,750,3,70.4414,75087912,10000,250,1.03408,41573602,0.95779
hcnng,1,10,750,3,70.4414,75087912,10000,260,1.0985,43179224,0.95933
hcnng,1,10,750,3,70.4414,75087912,10000,270,1.19601,44781743,0.96053
hcnng,1,10,750,3,70.4414,75087912,10000,280,1.39244,46399799,0.96238
hcnng,1,10,750,3,70.4414,75087912,10000,290,1.44496,47988100,0.9636
hcnng,1,10,750,3,70.4414,75087912,10000,300,1.43984,49588547,0.96505
hcnng,1,10,750,5,70.3926,74254656,10000,10,0.0594273,1890420,0.093
hcnng,1,10,750,5,70.3926,74254656,10000,20,0.0649962,3914328,0.5152
hcnng,1,10,750,5,70.3926,74254656,10000,30,0.0910287,5879957,0.70194
hcnng,1,10,750,5,70.3926,74254656,10000,40,0.113769,7820454,0.77713
hcnng,1,10,750,5,70.3926,74254656,10000,50,0.138177,9751481,0.82026
hcnng,1,10,750,5,70.3926,74254656,10000,60,0.164619,11657735,0.8485
hcnng,1,10,750,5,70.3926,74254656,10000,70,0.189637,13558492,0.86849
hcnng,1,10,750,5,70.3926,74254656,10000,80,0.22473,15454695,0.88402
hcnng,1,10,750,5,70.3926,74254656,10000,90,0.257679,17334169,0.89569
hcnng,1,10,750,5,70.3926,74254656,10000,100,0.287418,19223222,0.9052
hcnng,1,10,750,5,70.3926,74254656,10000,110,0.3109,21098300,0.91287
hcnng,1,10,750,5,70.3926,74254656,10000,120,0.348585,22948729,0.91939
hcnng,1,10,750,5,70.3926,74254656,10000,130,0.388861,24822354,0.92572
hcnng,1,10,750,5,70.3926,74254656,10000,140,0.461377,26678478,0.92978
hcnng,1,10,750,5,70.3926,74254656,10000,150,0.495413,28549406,0.93444
hcnng,1,10,750,5,70.3926,74254656,10000,160,0.524653,30408601,0.93822
hcnng,1,10,750,5,70.3926,74254656,10000,170,0.592931,32251572,0.94182
hcnng,1,10,750,5,70.3926,74254656,10000,180,0.654466,34106656,0.94535
hcnng,1,10,750,5,70.3926,74254656,10000,190,0.696325,35953918,0.94784
