index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
hnsw,1,64,128,44.5976,536144536,10000,300,1.20456,57557310,0.99513
hnsw,1,64,256,92.8514,536144008,10000,10,0.108283,6071379,0.80153
hnsw,1,64,256,92.8514,536144008,10000,20,0.165319,8968307,0.90689
hnsw,1,64,256,92.8514,536144008,10000,30,0.218357,11731581,0.94697
hnsw,1,64,256,92.8514,536144008,10000,40,0.265844,14398451,0.9665
hnsw,1,64,256,92.8514,536144008,10000,50,0.319864,17000989,0.97709
hnsw,1,64,256,92.8514,536144008,10000,60,0.366617,19517768,0.98291
hnsw,1,64,256,92.8514,536144008,10000,70,0.416502,21972530,0.98677
hnsw,1,64,256,92.8514,536144008,10000,80,0.460761,24374088,0.98943
hnsw,1,64,256,92.8514,536144008,10000,90,0.507898,26713559,0.99125
hnsw,1,64,256,92.8514,536144008,10000,100,0.553562,29009518,0.99258
hnsw,1,64,256,92.8514,536144008,10000,110,0.596721,31249273,0.99357
hnsw,1,64,256,92.8514,536144008,10000,120,0.637664,33444925,0.99433
hnsw,1,64,256,92.8514,536144008,10000,130,0.674714,35610077,0.99498
hnsw,1,64,256,92.8514,536144008,10000,140,0.726158,37728559,0.99543
hnsw,1,64,256,92.8514,536144008,10000,150,0.771723,39818117,0.99578
hnsw,1,64,256,92.8514,536144008,10000,160,0.810899,41886647,0.99606
hnsw,1,64,256,92.8514,536144008,10000,170,0.847498,43916445,0.99633
hnsw,1,64,256,92.8514,536144008,10000,180,0.890909,45922454,0.99656
hnsw,1,64,256,92.8514,536144008,10000,190,0.93194,47896848,0.99673
hnsw,1,64,256,92.8514,536144008,10000,200,0.97052,49859081,0.99686
hnsw,1,64,256,92.8514,536144008,10000,210,1.02011,51795959,0.99699
hnsw,1,64,256,92.8514,536144008,10000,220,1.08885,53698393,0.99707
hnsw,1,64,256,92.8514,536144008,10000,230,1.16988,55581322,0.99713
hnsw,1,64,256,92.8514,536144008,10000,240,1.20091,57450511,0.99723
hnsw,1,64,256,92.8514,536144008,10000,250,1.23675,59291645,0.99726
hnsw,1,64,256,92.8514,536144008,10000,260,1.28453,61116005,0.99729
hnsw,1,64,256,92.8514,536144008,10000,270,1.31944,62921341,0.99731
hnsw,1,64,256,92.8514,536144008,10000,280,1.36745,64714351,0.99735
hnsw,1,64,256,92.8514,536144008,10000,290,1.40542,66486002,0.99739
hnsw,1,64,256,92.8514,536144008,10000,300,1.43008,68248806,0.99739
